182	1943-25-10	63.733326742000486	25.84999706500048	Finland	Parkkina
349	1944-03-07	67.16199998900049	32.41228674100046	Russia	Kandalakscha
360	1944-09-04	67.16199998900049	32.41228674100046	Russia	Kandalakscha
2802	1944-08-10	63.733326742000486	25.84999706500048	Finland	Parkkina
2996	1949-12-09	66.83332665400047	28.666666119000467	Finland	Salla
3093	1943-13-10	67.16199998900049	32.41228674100046	Russia	Kandalakscha
3793	1944-12-02	63.095998797000505	21.615769301000455	Finland	Vaasa
4333	1944-08-10	66.4999962330005	25.71666939600044	Finland	Rovaniemi
5052	1944-23-02	68.63468780500051	37.795906010000465	Russia	Litsa
5875	1944-18-10	64.2499978940005	23.94999566700045	Finland	Kalajoki
6468	1944-30-09	63.733326742000486	25.84999706500048	Finland	Parkkina
7660	1944-05-10	65.84810758100048	24.146619219000456	Finland	Tornio
7929	1944-06-10	61.50721678200051	23.79655928200043	Finland	Petsamo
8826	1944-15-09	60.09999815600048	22.316667605000475	Finland	Hogland
8921	1943-11-12	63.733326742000486	25.84999706500048	Finland	Parkkina
9029	1944-06-09	63.733326742000486	25.84999706500048	Finland	Parkkina
10810	1944-25-02	63.733326742000486	25.84999706500048	Finland	Parkkina
13502	1944-18-08	63.67485893000048	22.702557862000447	Finland	Jakobstad
15240	1944-17-07	63.733326742000486	25.84999706500048	Finland	Parkkina
15692	1944-14-10	63.733326742000486	25.84999706500048	Finland	Parkkina
16122	1944-14-10	61.50721678200051	23.79655928200043	Finland	Petsamo
17691	1944-16-07	60.46666611800049	26.916667910000456	Finland	Kotka
17870	1944-15-09	60.154339834000496	24.628598449000435	Finland	Sursary
17995	1944-31-03	60.55553554900047	29.15118817500047	Russia	Leypyasuo
18169	1944-15-09	60.09999815600048	22.316667605000475	Finland	Hogland
18749	1944-19-09	61.483328402000495	21.78332993200047	Finland	Pori
19437	1944-07-07	60.707628736000515	28.752828973000476	Russia	Vyborg
20793	1944-16-07	60.16951698700052	24.935448720000466	Finland	Helsinki
21582	1944-08-10	63.733326742000486	25.84999706500048	Finland	Parkkina
21980	1944-15-09	60.09999815600048	22.316667605000475	Finland	Hogland
36488	1943-13-03	65.01235624300051	25.468156448000457	Finland	Oulu
38413	1944-28-03	63.733326742000486	25.84999706500048	Finland	Parkkina
